Datetime,Stage,Discharge,SiteID,VarFrom,VarTo
2025-08-21 00:00:00,10.463,150,603024,10.30,103
2025-08-21 01:00:00,10.461,150,603024,10.30,103
2025-08-21 02:00:00,10.459,150,603024,10.30,103
2025-08-21 03:00:00,10.457,150,603024,10.30,103
2025-08-21 04:00:00,10.455,150,603024,10.30,103
2025-08-21 05:00:00,10.453,150,603024,10.30,103
2025-08-21 06:00:00,10.451,150,603024,10.30,103
2025-08-21 07:00:00,10.449,150,603024,10.30,103
2025-08-21 08:00:00,10.447,150,603024,10.30,103
2025-08-21 09:00:00,10.445,150,603024,10.30,103
2025-08-21 10:00:00,10.443,150,603024,10.30,103
2025-08-21 11:00:00,10.441,150,603024,10.30,103
2025-08-21 12:00:00,10.438,150,603024,10.30,103
2025-08-21 13:00:00,10.436,150,603024,10.30,103
2025-08-21 14:00:00,10.433,150,603024,10.30,103
2025-08-21 15:00:00,10.431,150,603024,10.30,103
2025-08-21 16:00:00,10.429,150,603024,10.30,103
2025-08-21 17:00:00,10.426,150,603024,10.30,103
2025-08-21 18:00:00,10.424,150,603024,10.30,103
2025-08-21 19:00:00,10.422,150,603024,10.30,103
2025-08-21 20:00:00,10.42,150,603024,10.30,103
2025-08-21 21:00:00,10.418,150,603024,10.30,103
2025-08-21 22:00:00,10.417,150,603024,10.30,103
2025-08-21 23:00:00,10.415,150,603024,10.30,103
2025-08-22 00:00:00,10.414,150,603024,10.30,103
2025-08-22 01:00:00,10.413,150,603024,10.30,103
2025-08-22 02:00:00,10.412,150,603024,10.30,103
2025-08-22 03:00:00,10.411,150,603024,10.30,103
2025-08-22 04:00:00,10.41,150,603024,10.30,103
2025-08-22 05:00:00,10.409,150,603024,10.30,103
2025-08-22 06:00:00,10.407,150,603024,10.30,103
2025-08-22 07:00:00,10.406,150,603024,10.30,103
2025-08-22 08:00:00,10.405,150,603024,10.30,103
2025-08-22 09:00:00,10.403,150,603024,10.30,103
2025-08-22 10:00:00,10.402,150,603024,10.30,103
