Datetime,Stage,Discharge,SiteID,VarFrom,VarTo
2025-08-21 00:00:00,11.316,150,616011,10.30,103
2025-08-21 01:00:00,11.317,150,616011,10.30,103
2025-08-21 02:00:00,11.32,150,616011,10.30,103
2025-08-21 03:00:00,11.323,150,616011,10.30,103
2025-08-21 04:00:00,11.323,150,616011,10.30,103
2025-08-21 05:00:00,11.325,150,616011,10.30,103
2025-08-21 06:00:00,11.321,150,616011,10.30,103
2025-08-21 07:00:00,11.319,150,616011,10.30,103
2025-08-21 08:00:00,11.316,150,616011,10.30,103
2025-08-21 09:00:00,11.309,150,616011,10.30,103
2025-08-21 10:00:00,11.306,150,616011,10.30,103
2025-08-21 11:00:00,11.3,150,616011,10.30,103
2025-08-21 12:00:00,11.297,150,616011,10.30,103
2025-08-21 13:00:00,11.295,150,616011,10.30,103
2025-08-21 14:00:00,11.289,150,616011,10.30,103
2025-08-21 15:00:00,11.28,150,616011,10.30,103
2025-08-21 16:00:00,11.276,150,616011,10.30,103
2025-08-21 17:00:00,11.267,150,616011,10.30,103
2025-08-21 18:00:00,11.263,150,616011,10.30,103
2025-08-21 19:00:00,11.255,150,616011,10.30,103
2025-08-21 20:00:00,11.252,150,616011,10.30,103
2025-08-21 21:00:00,11.248,150,616011,10.30,103
2025-08-21 22:00:00,11.244,150,616011,10.30,103
2025-08-21 23:00:00,11.239,150,616011,10.30,103
2025-08-22 00:00:00,11.236,150,616011,10.30,103
2025-08-22 01:00:00,11.236,150,616011,10.30,103
2025-08-22 02:00:00,11.232,150,616011,10.30,103
2025-08-22 03:00:00,11.234,150,616011,10.30,103
2025-08-22 04:00:00,11.231,150,616011,10.30,103
2025-08-22 05:00:00,11.229,150,616011,10.30,103
2025-08-22 06:00:00,11.231,150,616011,10.30,103
2025-08-22 07:00:00,11.231,150,616011,10.30,103
2025-08-22 08:00:00,11.232,150,616011,10.30,103
2025-08-22 09:00:00,11.234,150,616011,10.30,103
2025-08-22 10:00:00,11.234,150,616011,10.30,103
2025-08-22 11:00:00,11.234,150,616011,10.30,103
2025-08-22 12:00:00,11.235,150,616011,10.30,103
2025-08-22 13:00:00,11.235,150,616011,10.30,103
2025-08-22 14:00:00,11.236,150,616011,10.30,103
2025-08-22 15:00:00,11.238,150,616011,10.30,103
2025-08-22 16:00:00,11.236,150,616011,10.30,103
2025-08-22 17:00:00,11.24,150,616011,10.30,103
2025-08-22 18:00:00,11.242,150,616011,10.30,103
2025-08-22 19:00:00,11.251,150,616011,10.30,103
2025-08-22 20:00:00,11.258,150,616011,10.30,103
2025-08-22 21:00:00,11.266,150,616011,10.30,103
2025-08-22 22:00:00,11.282,150,616011,10.30,103
2025-08-22 23:00:00,11.294,150,616011,10.30,103
2025-08-23 00:00:00,11.317,150,616011,10.30,103
2025-08-23 01:00:00,11.333,150,616011,10.30,103
2025-08-23 02:00:00,11.351,150,616011,10.30,103
2025-08-23 03:00:00,11.37,150,616011,10.30,103
2025-08-23 04:00:00,11.393,150,616011,10.30,103
2025-08-23 05:00:00,11.416,150,616011,10.30,103
2025-08-23 06:00:00,11.436,150,616011,10.30,103
2025-08-23 07:00:00,11.455,150,616011,10.30,103
2025-08-23 08:00:00,11.48,150,616011,10.30,103
2025-08-23 09:00:00,11.494,150,616011,10.30,103
2025-08-23 10:00:00,11.514,150,616011,10.30,103
2025-08-23 11:00:00,11.532,150,616011,10.30,103
2025-08-23 12:00:00,11.543,150,616011,10.30,103
2025-08-23 13:00:00,11.558,150,616011,10.30,103
2025-08-23 14:00:00,11.571,150,616011,10.30,103
2025-08-23 15:00:00,11.581,150,616011,10.30,103
2025-08-23 16:00:00,11.584,150,616011,10.30,103
2025-08-23 17:00:00,11.59,150,616011,10.30,103
2025-08-23 18:00:00,11.594,150,616011,10.30,103
2025-08-23 19:00:00,11.593,150,616011,10.30,103
2025-08-23 20:00:00,11.598,150,616011,10.30,103
2025-08-23 21:00:00,11.594,150,616011,10.30,103
2025-08-23 22:00:00,11.593,150,616011,10.30,103
2025-08-23 23:00:00,11.59,150,616011,10.30,103
2025-08-24 00:00:00,11.586,150,616011,10.30,103
2025-08-24 01:00:00,11.584,150,616011,10.30,103
2025-08-24 02:00:00,11.583,150,616011,10.30,103
2025-08-24 03:00:00,11.572,150,616011,10.30,103
2025-08-24 04:00:00,11.57,150,616011,10.30,103
2025-08-24 05:00:00,11.561,150,616011,10.30,103
2025-08-24 06:00:00,11.561,150,616011,10.30,103
2025-08-24 07:00:00,11.554,150,616011,10.30,103
2025-08-24 08:00:00,11.547,150,616011,10.30,103
2025-08-24 09:00:00,11.536,150,616011,10.30,103
2025-08-24 10:00:00,11.531,150,616011,10.30,103
2025-08-24 11:00:00,11.529,150,616011,10.30,103
2025-08-24 12:00:00,11.529,150,616011,10.30,103
2025-08-24 13:00:00,11.529,150,616011,10.30,103
2025-08-24 14:00:00,11.529,150,616011,10.30,103
2025-08-24 15:00:00,11.535,150,616011,10.30,103
2025-08-24 16:00:00,11.541,150,616011,10.30,103
2025-08-24 17:00:00,11.547,150,616011,10.30,103
2025-08-24 18:00:00,11.537,150,616011,10.30,103
2025-08-24 19:00:00,11.548,150,616011,10.30,103
2025-08-24 20:00:00,11.552,150,616011,10.30,103
2025-08-24 21:00:00,11.56,150,616011,10.30,103
2025-08-24 22:00:00,11.573,150,616011,10.30,103
2025-08-24 23:00:00,11.589,150,616011,10.30,103
2025-08-25 00:00:00,11.611,150,616011,10.30,103
2025-08-25 01:00:00,11.634,150,616011,10.30,103
2025-08-25 02:00:00,11.653,150,616011,10.30,103
2025-08-25 03:00:00,11.677,150,616011,10.30,103
2025-08-25 04:00:00,11.697,150,616011,10.30,103
2025-08-25 05:00:00,11.723,150,616011,10.30,103
2025-08-25 06:00:00,11.741,150,616011,10.30,103
2025-08-25 07:00:00,11.762,150,616011,10.30,103
2025-08-25 08:00:00,11.774,150,616011,10.30,103
2025-08-25 09:00:00,11.777,150,616011,10.30,103
2025-08-25 10:00:00,11.79,150,616011,10.30,103
2025-08-25 11:00:00,11.806,150,616011,10.30,103
2025-08-25 12:00:00,11.828,150,616011,10.30,103
2025-08-25 13:00:00,11.857,150,616011,10.30,103
2025-08-25 14:00:00,11.886,150,616011,10.30,103
2025-08-25 15:00:00,11.92,150,616011,10.30,103
2025-08-25 16:00:00,11.949,150,616011,10.30,103
2025-08-25 17:00:00,11.968,150,616011,10.30,103
2025-08-25 18:00:00,11.996,150,616011,10.30,103
2025-08-25 19:00:00,12.013,150,616011,10.30,103
2025-08-25 20:00:00,12.038,150,616011,10.30,103
2025-08-25 21:00:00,12.047,150,616011,10.30,103
2025-08-25 22:00:00,12.06,150,616011,10.30,103
2025-08-25 23:00:00,12.082,150,616011,10.30,103
2025-08-26 00:00:00,12.099,150,616011,10.30,103
2025-08-26 01:00:00,12.116,150,616011,10.30,103
2025-08-26 02:00:00,12.13,150,616011,10.30,103
2025-08-26 03:00:00,12.157,150,616011,10.30,103
2025-08-26 04:00:00,12.155,150,616011,10.30,103
2025-08-26 05:00:00,12.159,150,616011,10.30,103
2025-08-26 06:00:00,12.149,150,616011,10.30,103
2025-08-26 07:00:00,12.139,150,616011,10.30,103
2025-08-26 08:00:00,12.14,150,616011,10.30,103
2025-08-26 09:00:00,12.14,150,616011,10.30,103
2025-08-26 10:00:00,12.125,150,616011,10.30,103
2025-08-26 11:00:00,12.115,150,616011,10.30,103
2025-08-26 12:00:00,12.104,150,616011,10.30,103
2025-08-26 13:00:00,12.104,150,616011,10.30,103
2025-08-26 14:00:00,12.092,150,616011,10.30,103
2025-08-26 15:00:00,12.091,150,616011,10.30,103
2025-08-26 16:00:00,12.075,150,616011,10.30,103
2025-08-26 17:00:00,12.072,150,616011,10.30,103
2025-08-26 18:00:00,12.069,150,616011,10.30,103
2025-08-26 19:00:00,12.061,150,616011,10.30,103
2025-08-26 20:00:00,12.057,150,616011,10.30,103
2025-08-26 21:00:00,12.04,150,616011,10.30,103
2025-08-26 22:00:00,12.036,150,616011,10.30,103
2025-08-26 23:00:00,12.034,150,616011,10.30,103
2025-08-27 00:00:00,12.027,150,616011,10.30,103
2025-08-27 01:00:00,12.022,150,616011,10.30,103
2025-08-27 02:00:00,12.014,150,616011,10.30,103
2025-08-27 03:00:00,12.004,150,616011,10.30,103
2025-08-27 04:00:00,12.001,150,616011,10.30,103
2025-08-27 05:00:00,11.993,150,616011,10.30,103
2025-08-27 06:00:00,11.987,150,616011,10.30,103
2025-08-27 07:00:00,11.99,150,616011,10.30,103
2025-08-27 08:00:00,11.988,150,616011,10.30,103
2025-08-27 09:00:00,11.979,150,616011,10.30,103
2025-08-27 10:00:00,11.974,150,616011,10.30,103
2025-08-27 11:00:00,0.0,255,616011,10.30,103
2025-08-27 12:00:00,0.0,255,616011,10.30,103
2025-08-27 13:00:00,0.0,255,616011,10.30,103
2025-08-27 14:00:00,0.0,255,616011,10.30,103
2025-08-27 15:00:00,0.0,255,616011,10.30,103
2025-08-27 16:00:00,0.0,255,616011,10.30,103
2025-08-27 17:00:00,0.0,255,616011,10.30,103
2025-08-27 18:00:00,0.0,255,616011,10.30,103
2025-08-27 19:00:00,0.0,255,616011,10.30,103
2025-08-27 20:00:00,0.0,255,616011,10.30,103
2025-08-27 21:00:00,0.0,255,616011,10.30,103
2025-08-27 22:00:00,0.0,255,616011,10.30,103
2025-08-27 23:00:00,0.0,255,616011,10.30,103
2025-08-28 00:00:00,0.0,255,616011,10.30,103
