Datetime,Stage,Discharge,SiteID,VarFrom,VarTo
2025-08-21 00:00:00,11.294,150,609002,10.30,103
2025-08-21 01:00:00,11.298,150,609002,10.30,103
2025-08-21 02:00:00,11.303,150,609002,10.30,103
2025-08-21 03:00:00,11.306,150,609002,10.30,103
2025-08-21 04:00:00,11.31,150,609002,10.30,103
2025-08-21 05:00:00,11.313,150,609002,10.30,103
2025-08-21 06:00:00,11.317,150,609002,10.30,103
2025-08-21 07:00:00,11.32,150,609002,10.30,103
2025-08-21 08:00:00,11.322,150,609002,10.30,103
2025-08-21 09:00:00,11.324,150,609002,10.30,103
2025-08-21 10:00:00,11.327,150,609002,10.30,103
2025-08-21 11:00:00,11.328,150,609002,10.30,103
2025-08-21 12:00:00,11.329,150,609002,10.30,103
2025-08-21 13:00:00,11.331,150,609002,10.30,103
2025-08-21 14:00:00,11.333,150,609002,10.30,103
2025-08-21 15:00:00,11.333,150,609002,10.30,103
2025-08-21 16:00:00,11.334,150,609002,10.30,103
2025-08-21 17:00:00,11.335,150,609002,10.30,103
2025-08-21 18:00:00,11.335,150,609002,10.30,103
2025-08-21 19:00:00,11.335,150,609002,10.30,103
2025-08-21 20:00:00,11.335,150,609002,10.30,103
2025-08-21 21:00:00,11.335,150,609002,10.30,103
2025-08-21 22:00:00,11.335,150,609002,10.30,103
2025-08-21 23:00:00,11.335,150,609002,10.30,103
2025-08-22 00:00:00,11.335,150,609002,10.30,103
2025-08-22 01:00:00,11.336,150,609002,10.30,103
2025-08-22 02:00:00,11.335,150,609002,10.30,103
2025-08-22 03:00:00,11.335,150,609002,10.30,103
2025-08-22 04:00:00,11.334,150,609002,10.30,103
2025-08-22 05:00:00,11.333,150,609002,10.30,103
2025-08-22 06:00:00,11.332,150,609002,10.30,103
2025-08-22 07:00:00,11.331,150,609002,10.30,103
2025-08-22 08:00:00,11.328,150,609002,10.30,103
2025-08-22 09:00:00,11.326,150,609002,10.30,103
2025-08-22 10:00:00,11.324,150,609002,10.30,103
2025-08-22 11:00:00,11.323,150,609002,10.30,103
2025-08-22 12:00:00,11.324,150,609002,10.30,103
2025-08-22 13:00:00,11.325,150,609002,10.30,103
2025-08-22 14:00:00,11.326,150,609002,10.30,103
2025-08-22 15:00:00,11.326,150,609002,10.30,103
2025-08-22 16:00:00,11.323,150,609002,10.30,103
2025-08-22 17:00:00,11.32,150,609002,10.30,103
2025-08-22 18:00:00,11.317,150,609002,10.30,103
2025-08-22 19:00:00,11.314,150,609002,10.30,103
2025-08-22 20:00:00,11.31,150,609002,10.30,103
2025-08-22 21:00:00,11.308,150,609002,10.30,103
2025-08-22 22:00:00,11.306,150,609002,10.30,103
2025-08-22 23:00:00,11.302,150,609002,10.30,103
2025-08-23 00:00:00,11.3,150,609002,10.30,103
2025-08-23 01:00:00,11.298,150,609002,10.30,103
2025-08-23 02:00:00,11.296,150,609002,10.30,103
2025-08-23 03:00:00,11.293,150,609002,10.30,103
2025-08-23 04:00:00,11.29,150,609002,10.30,103
2025-08-23 05:00:00,11.288,150,609002,10.30,103
2025-08-23 06:00:00,11.285,150,609002,10.30,103
2025-08-23 07:00:00,11.283,150,609002,10.30,103
2025-08-23 08:00:00,11.281,150,609002,10.30,103
2025-08-23 09:00:00,11.278,150,609002,10.30,103
2025-08-23 10:00:00,11.276,150,609002,10.30,103
2025-08-23 11:00:00,11.273,150,609002,10.30,103
2025-08-23 12:00:00,11.27,150,609002,10.30,103
2025-08-23 13:00:00,11.268,150,609002,10.30,103
2025-08-23 14:00:00,11.266,150,609002,10.30,103
2025-08-23 15:00:00,11.263,150,609002,10.30,103
2025-08-23 16:00:00,11.261,150,609002,10.30,103
2025-08-23 17:00:00,11.258,150,609002,10.30,103
2025-08-23 18:00:00,11.255,150,609002,10.30,103
2025-08-23 19:00:00,11.253,150,609002,10.30,103
2025-08-23 20:00:00,11.25,150,609002,10.30,103
2025-08-23 21:00:00,11.248,150,609002,10.30,103
2025-08-23 22:00:00,11.245,150,609002,10.30,103
2025-08-23 23:00:00,11.243,150,609002,10.30,103
2025-08-24 00:00:00,11.24,150,609002,10.30,103
2025-08-24 01:00:00,11.238,150,609002,10.30,103
2025-08-24 02:00:00,11.236,150,609002,10.30,103
2025-08-24 03:00:00,11.234,150,609002,10.30,103
2025-08-24 04:00:00,11.231,150,609002,10.30,103
2025-08-24 05:00:00,11.229,150,609002,10.30,103
2025-08-24 06:00:00,11.227,150,609002,10.30,103
2025-08-24 07:00:00,11.225,150,609002,10.30,103
2025-08-24 08:00:00,11.223,150,609002,10.30,103
2025-08-24 09:00:00,11.222,150,609002,10.30,103
2025-08-24 10:00:00,11.223,150,609002,10.30,103
2025-08-24 11:00:00,11.223,150,609002,10.30,103
2025-08-24 12:00:00,11.224,150,609002,10.30,103
2025-08-24 13:00:00,11.225,150,609002,10.30,103
2025-08-24 14:00:00,11.226,150,609002,10.30,103
2025-08-24 15:00:00,11.226,150,609002,10.30,103
2025-08-24 16:00:00,11.227,150,609002,10.30,103
2025-08-24 17:00:00,11.228,150,609002,10.30,103
2025-08-24 18:00:00,11.228,150,609002,10.30,103
