Datetime,Stage,Discharge,SiteID,VarFrom,VarTo
2025-08-21 00:00:00,10.492,150,610014,10.30,103
2025-08-21 01:00:00,10.486,150,610014,10.30,103
2025-08-21 02:00:00,10.481,150,610014,10.30,103
2025-08-21 03:00:00,10.476,150,610014,10.30,103
2025-08-21 04:00:00,10.471,150,610014,10.30,103
2025-08-21 05:00:00,10.467,150,610014,10.30,103
2025-08-21 06:00:00,10.462,150,610014,10.30,103
2025-08-21 07:00:00,10.457,150,610014,10.30,103
2025-08-21 08:00:00,10.451,150,610014,10.30,103
2025-08-21 09:00:00,10.446,150,610014,10.30,103
2025-08-21 10:00:00,10.441,150,610014,10.30,103
2025-08-21 11:00:00,10.437,150,610014,10.30,103
2025-08-21 12:00:00,10.432,150,610014,10.30,103
2025-08-21 13:00:00,10.429,150,610014,10.30,103
2025-08-21 14:00:00,10.426,150,610014,10.30,103
2025-08-21 15:00:00,10.421,150,610014,10.30,103
2025-08-21 16:00:00,10.417,150,610014,10.30,103
2025-08-21 17:00:00,10.413,150,610014,10.30,103
2025-08-21 18:00:00,10.409,150,610014,10.30,103
2025-08-21 19:00:00,10.405,150,610014,10.30,103
2025-08-21 20:00:00,10.401,150,610014,10.30,103
2025-08-21 21:00:00,10.397,150,610014,10.30,103
2025-08-21 22:00:00,10.393,150,610014,10.30,103
2025-08-21 23:00:00,10.388,150,610014,10.30,103
2025-08-22 00:00:00,10.383,150,610014,10.30,103
2025-08-22 01:00:00,10.378,150,610014,10.30,103
2025-08-22 02:00:00,10.374,150,610014,10.30,103
2025-08-22 03:00:00,10.37,150,610014,10.30,103
2025-08-22 04:00:00,10.366,150,610014,10.30,103
2025-08-22 05:00:00,10.362,150,610014,10.30,103
2025-08-22 06:00:00,10.359,150,610014,10.30,103
2025-08-22 07:00:00,10.356,150,610014,10.30,103
2025-08-22 08:00:00,10.353,150,610014,10.30,103
2025-08-22 09:00:00,10.351,150,610014,10.30,103
2025-08-22 10:00:00,10.348,150,610014,10.30,103
2025-08-22 11:00:00,10.346,150,610014,10.30,103
2025-08-22 12:00:00,10.344,150,610014,10.30,103
2025-08-22 13:00:00,10.342,150,610014,10.30,103
2025-08-22 14:00:00,10.34,150,610014,10.30,103
2025-08-22 15:00:00,10.338,150,610014,10.30,103
2025-08-22 16:00:00,10.337,150,610014,10.30,103
2025-08-22 17:00:00,10.337,150,610014,10.30,103
2025-08-22 18:00:00,10.336,150,610014,10.30,103
2025-08-22 19:00:00,10.334,150,610014,10.30,103
2025-08-22 20:00:00,10.333,150,610014,10.30,103
2025-08-22 21:00:00,10.332,150,610014,10.30,103
2025-08-22 22:00:00,10.33,150,610014,10.30,103
2025-08-22 23:00:00,10.328,150,610014,10.30,103
2025-08-23 00:00:00,10.326,150,610014,10.30,103
2025-08-23 01:00:00,10.324,150,610014,10.30,103
2025-08-23 02:00:00,10.323,150,610014,10.30,103
