Datetime,Stage,Discharge,SiteID,VarFrom,VarTo
2025-08-21 00:00:00,10.603,150,616002,10.30,103
2025-08-21 01:00:00,10.607,150,616002,10.30,103
2025-08-21 02:00:00,10.61,150,616002,10.30,103
2025-08-21 03:00:00,10.61,150,616002,10.30,103
2025-08-21 04:00:00,10.609,150,616002,10.30,103
2025-08-21 05:00:00,10.608,150,616002,10.30,103
2025-08-21 06:00:00,10.606,150,616002,10.30,103
2025-08-21 07:00:00,10.606,150,616002,10.30,103
2025-08-21 08:00:00,10.613,150,616002,10.30,103
2025-08-21 09:00:00,10.628,150,616002,10.30,103
2025-08-21 10:00:00,10.653,150,616002,10.30,103
2025-08-21 11:00:00,10.68,150,616002,10.30,103
2025-08-21 12:00:00,10.701,150,616002,10.30,103
2025-08-21 13:00:00,10.718,150,616002,10.30,103
2025-08-21 14:00:00,10.73,150,616002,10.30,103
2025-08-21 15:00:00,10.738,150,616002,10.30,103
2025-08-21 16:00:00,10.742,150,616002,10.30,103
2025-08-21 17:00:00,10.744,150,616002,10.30,103
2025-08-21 18:00:00,10.744,150,616002,10.30,103
2025-08-21 19:00:00,10.743,150,616002,10.30,103
2025-08-21 20:00:00,10.742,150,616002,10.30,103
2025-08-21 21:00:00,10.741,150,616002,10.30,103
2025-08-21 22:00:00,10.741,150,616002,10.30,103
2025-08-21 23:00:00,10.743,150,616002,10.30,103
2025-08-22 00:00:00,10.745,150,616002,10.30,103
2025-08-22 01:00:00,10.746,150,616002,10.30,103
2025-08-22 02:00:00,10.747,150,616002,10.30,103
2025-08-22 03:00:00,10.748,150,616002,10.30,103
2025-08-22 04:00:00,10.747,150,616002,10.30,103
2025-08-22 05:00:00,10.746,150,616002,10.30,103
2025-08-22 06:00:00,10.743,150,616002,10.30,103
2025-08-22 07:00:00,10.74,150,616002,10.30,103
2025-08-22 08:00:00,10.735,150,616002,10.30,103
2025-08-22 09:00:00,10.73,150,616002,10.30,103
2025-08-22 10:00:00,10.724,150,616002,10.30,103
2025-08-22 11:00:00,10.718,150,616002,10.30,103
2025-08-22 12:00:00,10.711,150,616002,10.30,103
2025-08-22 13:00:00,10.704,150,616002,10.30,103
2025-08-22 14:00:00,10.697,150,616002,10.30,103
2025-08-22 15:00:00,10.69,150,616002,10.30,103
2025-08-22 16:00:00,10.683,150,616002,10.30,103
2025-08-22 17:00:00,10.675,150,616002,10.30,103
2025-08-22 18:00:00,10.667,150,616002,10.30,103
2025-08-22 19:00:00,10.659,150,616002,10.30,103
2025-08-22 20:00:00,10.652,150,616002,10.30,103
2025-08-22 21:00:00,10.645,150,616002,10.30,103
2025-08-22 22:00:00,10.639,150,616002,10.30,103
2025-08-22 23:00:00,10.633,150,616002,10.30,103
2025-08-23 00:00:00,10.627,150,616002,10.30,103
2025-08-23 01:00:00,10.622,150,616002,10.30,103
2025-08-23 02:00:00,10.617,150,616002,10.30,103
2025-08-23 03:00:00,10.611,150,616002,10.30,103
2025-08-23 04:00:00,10.606,150,616002,10.30,103
