Datetime,Stage,Discharge,SiteID,VarFrom,VarTo
2025-08-21 00:00:00,10.737,150,614224,10.30,103
2025-08-21 01:00:00,10.754,150,614224,10.30,103
2025-08-21 02:00:00,10.774,150,614224,10.30,103
2025-08-21 03:00:00,10.795,150,614224,10.30,103
2025-08-21 04:00:00,10.815,150,614224,10.30,103
2025-08-21 05:00:00,10.836,150,614224,10.30,103
2025-08-21 06:00:00,10.857,150,614224,10.30,103
2025-08-21 07:00:00,10.879,150,614224,10.30,103
2025-08-21 08:00:00,10.902,150,614224,10.30,103
2025-08-21 09:00:00,10.923,150,614224,10.30,103
2025-08-21 10:00:00,10.943,150,614224,10.30,103
2025-08-21 11:00:00,10.962,150,614224,10.30,103
2025-08-21 12:00:00,10.98,150,614224,10.30,103
2025-08-21 13:00:00,10.996,150,614224,10.30,103
2025-08-21 14:00:00,11.01,150,614224,10.30,103
2025-08-21 15:00:00,11.023,150,614224,10.30,103
2025-08-21 16:00:00,11.034,150,614224,10.30,103
2025-08-21 17:00:00,11.042,150,614224,10.30,103
2025-08-21 18:00:00,11.049,150,614224,10.30,103
2025-08-21 19:00:00,11.056,150,614224,10.30,103
2025-08-21 20:00:00,11.06,150,614224,10.30,103
2025-08-21 21:00:00,11.064,150,614224,10.30,103
2025-08-21 22:00:00,11.066,150,614224,10.30,103
2025-08-21 23:00:00,11.068,150,614224,10.30,103
2025-08-22 00:00:00,11.069,150,614224,10.30,103
2025-08-22 01:00:00,11.069,150,614224,10.30,103
2025-08-22 02:00:00,11.069,150,614224,10.30,103
2025-08-22 03:00:00,11.069,150,614224,10.30,103
2025-08-22 04:00:00,11.068,150,614224,10.30,103
2025-08-22 05:00:00,11.068,150,614224,10.30,103
2025-08-22 06:00:00,11.067,150,614224,10.30,103
2025-08-22 07:00:00,11.066,150,614224,10.30,103
2025-08-22 08:00:00,11.064,150,614224,10.30,103
2025-08-22 09:00:00,11.062,150,614224,10.30,103
2025-08-22 10:00:00,11.06,150,614224,10.30,103
2025-08-22 11:00:00,11.057,150,614224,10.30,103
2025-08-22 12:00:00,11.054,150,614224,10.30,103
2025-08-22 13:00:00,11.051,150,614224,10.30,103
2025-08-22 14:00:00,11.047,150,614224,10.30,103
2025-08-22 15:00:00,11.043,150,614224,10.30,103
2025-08-22 16:00:00,11.039,150,614224,10.30,103
2025-08-22 17:00:00,11.035,150,614224,10.30,103
2025-08-22 18:00:00,11.031,150,614224,10.30,103
2025-08-22 19:00:00,11.027,150,614224,10.30,103
2025-08-22 20:00:00,11.022,150,614224,10.30,103
2025-08-22 21:00:00,11.018,150,614224,10.30,103
2025-08-22 22:00:00,11.013,150,614224,10.30,103
2025-08-22 23:00:00,11.009,150,614224,10.30,103
