Datetime,Stage,Discharge,SiteID,VarFrom,VarTo
2025-08-21 00:00:00,10.813,150,607004,10.30,103
2025-08-21 01:00:00,10.824,150,607004,10.30,103
2025-08-21 02:00:00,10.844,150,607004,10.30,103
2025-08-21 03:00:00,10.872,150,607004,10.30,103
2025-08-21 04:00:00,10.898,150,607004,10.30,103
2025-08-21 05:00:00,10.917,150,607004,10.30,103
2025-08-21 06:00:00,10.928,150,607004,10.30,103
2025-08-21 07:00:00,10.934,150,607004,10.30,103
2025-08-21 08:00:00,10.936,150,607004,10.30,103
2025-08-21 09:00:00,10.936,150,607004,10.30,103
2025-08-21 10:00:00,10.934,150,607004,10.30,103
2025-08-21 11:00:00,10.932,150,607004,10.30,103
2025-08-21 12:00:00,10.928,150,607004,10.30,103
2025-08-21 13:00:00,10.926,150,607004,10.30,103
2025-08-21 14:00:00,10.923,150,607004,10.30,103
2025-08-21 15:00:00,10.921,150,607004,10.30,103
2025-08-21 16:00:00,10.92,150,607004,10.30,103
2025-08-21 17:00:00,10.922,150,607004,10.30,103
2025-08-21 18:00:00,10.925,150,607004,10.30,103
2025-08-21 19:00:00,10.932,150,607004,10.30,103
2025-08-21 20:00:00,10.94,150,607004,10.30,103
2025-08-21 21:00:00,10.949,150,607004,10.30,103
2025-08-21 22:00:00,10.955,150,607004,10.30,103
2025-08-21 23:00:00,10.96,150,607004,10.30,103
2025-08-22 00:00:00,10.962,150,607004,10.30,103
2025-08-22 01:00:00,10.963,150,607004,10.30,103
2025-08-22 02:00:00,10.963,150,607004,10.30,103
2025-08-22 03:00:00,10.963,150,607004,10.30,103
2025-08-22 04:00:00,10.962,150,607004,10.30,103
2025-08-22 05:00:00,10.961,150,607004,10.30,103
2025-08-22 06:00:00,10.959,150,607004,10.30,103
2025-08-22 07:00:00,10.958,150,607004,10.30,103
2025-08-22 08:00:00,10.956,150,607004,10.30,103
2025-08-22 09:00:00,10.955,150,607004,10.30,103
2025-08-22 10:00:00,10.953,150,607004,10.30,103
2025-08-22 11:00:00,10.95,150,607004,10.30,103
2025-08-22 12:00:00,10.947,150,607004,10.30,103
2025-08-22 13:00:00,10.943,150,607004,10.30,103
2025-08-22 14:00:00,10.939,150,607004,10.30,103
2025-08-22 15:00:00,10.935,150,607004,10.30,103
2025-08-22 16:00:00,10.932,150,607004,10.30,103
2025-08-22 17:00:00,10.928,150,607004,10.30,103
2025-08-22 18:00:00,10.924,150,607004,10.30,103
2025-08-22 19:00:00,10.921,150,607004,10.30,103
2025-08-22 20:00:00,10.917,150,607004,10.30,103
2025-08-22 21:00:00,10.914,150,607004,10.30,103
2025-08-22 22:00:00,10.911,150,607004,10.30,103
2025-08-22 23:00:00,10.908,150,607004,10.30,103
2025-08-23 00:00:00,10.904,150,607004,10.30,103
2025-08-23 01:00:00,10.901,150,607004,10.30,103
2025-08-23 02:00:00,10.898,150,607004,10.30,103
2025-08-23 03:00:00,10.895,150,607004,10.30,103
2025-08-23 04:00:00,10.892,150,607004,10.30,103
2025-08-23 05:00:00,10.888,150,607004,10.30,103
2025-08-23 06:00:00,10.885,150,607004,10.30,103
2025-08-23 07:00:00,10.882,150,607004,10.30,103
2025-08-23 08:00:00,10.879,150,607004,10.30,103
2025-08-23 09:00:00,10.875,150,607004,10.30,103
2025-08-23 10:00:00,10.872,150,607004,10.30,103
2025-08-23 11:00:00,10.869,150,607004,10.30,103
2025-08-23 12:00:00,10.866,150,607004,10.30,103
2025-08-23 13:00:00,10.862,150,607004,10.30,103
2025-08-23 14:00:00,10.859,150,607004,10.30,103
2025-08-23 15:00:00,10.856,150,607004,10.30,103
2025-08-23 16:00:00,10.853,150,607004,10.30,103
2025-08-23 17:00:00,10.849,150,607004,10.30,103
2025-08-23 18:00:00,10.846,150,607004,10.30,103
2025-08-23 19:00:00,10.843,150,607004,10.30,103
2025-08-23 20:00:00,10.841,150,607004,10.30,103
2025-08-23 21:00:00,10.838,150,607004,10.30,103
2025-08-23 22:00:00,10.835,150,607004,10.30,103
2025-08-23 23:00:00,10.833,150,607004,10.30,103
2025-08-24 00:00:00,10.83,150,607004,10.30,103
2025-08-24 01:00:00,10.828,150,607004,10.30,103
2025-08-24 02:00:00,10.825,150,607004,10.30,103
2025-08-24 03:00:00,10.823,150,607004,10.30,103
2025-08-24 04:00:00,10.82,150,607004,10.30,103
2025-08-24 05:00:00,10.818,150,607004,10.30,103
2025-08-24 06:00:00,10.815,150,607004,10.30,103
2025-08-24 07:00:00,10.813,150,607004,10.30,103
2025-08-24 08:00:00,10.811,150,607004,10.30,103
2025-08-24 09:00:00,10.808,150,607004,10.30,103
2025-08-24 10:00:00,10.806,150,607004,10.30,103
2025-08-24 11:00:00,10.806,150,607004,10.30,103
2025-08-24 12:00:00,10.805,150,607004,10.30,103
2025-08-24 13:00:00,10.804,150,607004,10.30,103
2025-08-24 14:00:00,10.803,150,607004,10.30,103
2025-08-24 15:00:00,10.802,150,607004,10.30,103
2025-08-24 16:00:00,10.8,150,607004,10.30,103
2025-08-24 17:00:00,10.799,150,607004,10.30,103
2025-08-24 18:00:00,10.798,150,607004,10.30,103
2025-08-24 19:00:00,10.798,150,607004,10.30,103
2025-08-24 20:00:00,10.798,150,607004,10.30,103
2025-08-24 21:00:00,10.799,150,607004,10.30,103
2025-08-24 22:00:00,10.799,150,607004,10.30,103
2025-08-24 23:00:00,10.799,150,607004,10.30,103
2025-08-25 00:00:00,10.798,150,607004,10.30,103
2025-08-25 01:00:00,10.798,150,607004,10.30,103
2025-08-25 02:00:00,10.798,150,607004,10.30,103
2025-08-25 03:00:00,10.798,150,607004,10.30,103
2025-08-25 04:00:00,10.799,150,607004,10.30,103
2025-08-25 05:00:00,10.801,150,607004,10.30,103
2025-08-25 06:00:00,10.804,150,607004,10.30,103
2025-08-25 07:00:00,10.807,150,607004,10.30,103
2025-08-25 08:00:00,10.81,150,607004,10.30,103
2025-08-25 09:00:00,10.812,150,607004,10.30,103
2025-08-25 10:00:00,10.815,150,607004,10.30,103
2025-08-25 11:00:00,10.817,150,607004,10.30,103
2025-08-25 12:00:00,10.819,150,607004,10.30,103
2025-08-25 13:00:00,10.822,150,607004,10.30,103
2025-08-25 14:00:00,10.826,150,607004,10.30,103
2025-08-25 15:00:00,10.831,150,607004,10.30,103
2025-08-25 16:00:00,10.836,150,607004,10.30,103
2025-08-25 17:00:00,10.842,150,607004,10.30,103
2025-08-25 18:00:00,10.849,150,607004,10.30,103
2025-08-25 19:00:00,10.857,150,607004,10.30,103
2025-08-25 20:00:00,10.864,150,607004,10.30,103
2025-08-25 21:00:00,10.872,150,607004,10.30,103
2025-08-25 22:00:00,10.879,150,607004,10.30,103
2025-08-25 23:00:00,10.888,150,607004,10.30,103
2025-08-26 00:00:00,10.901,150,607004,10.30,103
2025-08-26 01:00:00,10.912,150,607004,10.30,103
2025-08-26 02:00:00,10.918,150,607004,10.30,103
2025-08-26 03:00:00,10.923,150,607004,10.30,103
2025-08-26 04:00:00,10.927,150,607004,10.30,103
2025-08-26 05:00:00,10.931,150,607004,10.30,103
2025-08-26 06:00:00,10.935,150,607004,10.30,103
2025-08-26 07:00:00,10.939,150,607004,10.30,103
2025-08-26 08:00:00,10.945,150,607004,10.30,103
2025-08-26 09:00:00,10.951,150,607004,10.30,103
2025-08-26 10:00:00,10.956,150,607004,10.30,103
2025-08-26 11:00:00,10.961,150,607004,10.30,103
2025-08-26 12:00:00,10.967,150,607004,10.30,103
2025-08-26 13:00:00,10.973,150,607004,10.30,103
2025-08-26 14:00:00,10.978,150,607004,10.30,103
2025-08-26 15:00:00,10.984,150,607004,10.30,103
2025-08-26 16:00:00,10.991,150,607004,10.30,103
2025-08-26 17:00:00,10.998,150,607004,10.30,103
2025-08-26 18:00:00,11.006,150,607004,10.30,103
2025-08-26 19:00:00,11.014,150,607004,10.30,103
2025-08-26 20:00:00,11.021,150,607004,10.30,103
2025-08-26 21:00:00,11.027,150,607004,10.30,103
2025-08-26 22:00:00,11.032,150,607004,10.30,103
2025-08-26 23:00:00,11.035,150,607004,10.30,103
2025-08-27 00:00:00,11.037,150,607004,10.30,103
2025-08-27 01:00:00,11.037,150,607004,10.30,103
2025-08-27 02:00:00,11.036,150,607004,10.30,103
2025-08-27 03:00:00,11.035,150,607004,10.30,103
2025-08-27 04:00:00,11.032,150,607004,10.30,103
2025-08-27 05:00:00,11.029,150,607004,10.30,103
2025-08-27 06:00:00,11.026,150,607004,10.30,103
2025-08-27 07:00:00,11.023,150,607004,10.30,103
2025-08-27 08:00:00,11.02,150,607004,10.30,103
2025-08-27 09:00:00,0.0,255,607004,10.30,103
2025-08-27 10:00:00,0.0,255,607004,10.30,103
2025-08-27 11:00:00,0.0,255,607004,10.30,103
2025-08-27 12:00:00,0.0,255,607004,10.30,103
2025-08-27 13:00:00,0.0,255,607004,10.30,103
2025-08-27 14:00:00,0.0,255,607004,10.30,103
2025-08-27 15:00:00,0.0,255,607004,10.30,103
2025-08-27 16:00:00,0.0,255,607004,10.30,103
2025-08-27 17:00:00,0.0,255,607004,10.30,103
2025-08-27 18:00:00,0.0,255,607004,10.30,103
2025-08-27 19:00:00,0.0,255,607004,10.30,103
2025-08-27 20:00:00,0.0,255,607004,10.30,103
2025-08-27 21:00:00,0.0,255,607004,10.30,103
2025-08-27 22:00:00,0.0,255,607004,10.30,103
2025-08-27 23:00:00,0.0,255,607004,10.30,103
2025-08-28 00:00:00,0.0,255,607004,10.30,103
