Datetime,Stage,Discharge,SiteID,VarFrom,VarTo
2025-08-21 00:00:00,10.688,150,607002,10.30,103
2025-08-21 01:00:00,10.691,150,607002,10.30,103
2025-08-21 02:00:00,10.694,150,607002,10.30,103
2025-08-21 03:00:00,10.695,150,607002,10.30,103
2025-08-21 04:00:00,10.697,150,607002,10.30,103
2025-08-21 05:00:00,10.698,150,607002,10.30,103
2025-08-21 06:00:00,10.698,150,607002,10.30,103
2025-08-21 07:00:00,10.698,150,607002,10.30,103
2025-08-21 08:00:00,10.698,150,607002,10.30,103
2025-08-21 09:00:00,10.699,150,607002,10.30,103
2025-08-21 10:00:00,10.698,150,607002,10.30,103
2025-08-21 11:00:00,10.699,150,607002,10.30,103
2025-08-21 12:00:00,10.698,150,607002,10.30,103
2025-08-21 13:00:00,10.697,150,607002,10.30,103
2025-08-21 14:00:00,10.697,150,607002,10.30,103
2025-08-21 15:00:00,10.697,150,607002,10.30,103
2025-08-21 16:00:00,10.695,150,607002,10.30,103
2025-08-21 17:00:00,10.694,150,607002,10.30,103
2025-08-21 18:00:00,10.693,150,607002,10.30,103
2025-08-21 19:00:00,10.692,150,607002,10.30,103
2025-08-21 20:00:00,10.692,150,607002,10.30,103
2025-08-21 21:00:00,10.69,150,607002,10.30,103
2025-08-21 22:00:00,10.689,150,607002,10.30,103
2025-08-21 23:00:00,10.688,150,607002,10.30,103
2025-08-22 00:00:00,10.687,150,607002,10.30,103
2025-08-22 01:00:00,10.686,150,607002,10.30,103
2025-08-22 02:00:00,10.685,150,607002,10.30,103
2025-08-22 03:00:00,10.684,150,607002,10.30,103
2025-08-22 04:00:00,10.683,150,607002,10.30,103
2025-08-22 05:00:00,10.682,150,607002,10.30,103
2025-08-22 06:00:00,10.681,150,607002,10.30,103
2025-08-22 07:00:00,10.68,150,607002,10.30,103
2025-08-22 08:00:00,10.679,150,607002,10.30,103
2025-08-22 09:00:00,10.678,150,607002,10.30,103
