Datetime,Stage,Discharge,SiteID,VarFrom,VarTo
2025-08-21 00:00:00,9.839,150,701015,10.30,103
2025-08-21 01:00:00,9.808,150,701015,10.30,103
2025-08-21 02:00:00,9.786,150,701015,10.30,103
2025-08-21 03:00:00,9.824,150,701015,10.30,103
2025-08-21 04:00:00,9.86,150,701015,10.30,103
2025-08-21 05:00:00,9.858,150,701015,10.30,103
2025-08-21 06:00:00,9.844,150,701015,10.30,103
2025-08-21 07:00:00,9.822,150,701015,10.30,103
2025-08-21 08:00:00,9.798,150,701015,10.30,103
2025-08-21 09:00:00,9.773,150,701015,10.30,103
2025-08-21 10:00:00,9.751,150,701015,10.30,103
2025-08-21 11:00:00,9.727,150,701015,10.30,103
2025-08-21 12:00:00,9.702,150,701015,10.30,103
2025-08-21 13:00:00,9.677,150,701015,10.30,103
2025-08-21 14:00:00,9.653,150,701015,10.30,103
2025-08-21 15:00:00,9.635,150,701015,10.30,103
2025-08-21 16:00:00,9.618,150,701015,10.30,103
2025-08-21 17:00:00,9.605,150,701015,10.30,103
2025-08-21 18:00:00,9.596,150,701015,10.30,103
2025-08-21 19:00:00,9.586,150,701015,10.30,103
2025-08-21 20:00:00,9.576,150,701015,10.30,103
2025-08-21 21:00:00,9.563,150,701015,10.30,103
2025-08-21 22:00:00,9.551,150,701015,10.30,103
2025-08-21 23:00:00,9.54,150,701015,10.30,103
2025-08-22 00:00:00,9.529,150,701015,10.30,103
2025-08-22 01:00:00,9.518,150,701015,10.30,103
2025-08-22 02:00:00,9.508,150,701015,10.30,103
2025-08-22 03:00:00,9.5,150,701015,10.30,103
2025-08-22 04:00:00,9.492,150,701015,10.30,103
2025-08-22 05:00:00,9.485,150,701015,10.30,103
2025-08-22 06:00:00,9.478,150,701015,10.30,103
2025-08-22 07:00:00,9.47,150,701015,10.30,103
2025-08-22 08:00:00,9.464,150,701015,10.30,103
2025-08-22 09:00:00,9.457,150,701015,10.30,103
2025-08-22 10:00:00,9.451,150,701015,10.30,103
2025-08-22 11:00:00,9.444,150,701015,10.30,103
2025-08-22 12:00:00,9.438,150,701015,10.30,103
2025-08-22 13:00:00,9.433,150,701015,10.30,103
2025-08-22 14:00:00,9.427,150,701015,10.30,103
2025-08-22 15:00:00,9.422,150,701015,10.30,103
2025-08-22 16:00:00,9.416,150,701015,10.30,103
2025-08-22 17:00:00,9.409,150,701015,10.30,103
2025-08-22 18:00:00,9.403,150,701015,10.30,103
2025-08-22 19:00:00,9.397,150,701015,10.30,103
2025-08-22 20:00:00,9.391,150,701015,10.30,103
2025-08-22 21:00:00,9.384,150,701015,10.30,103
2025-08-22 22:00:00,9.378,150,701015,10.30,103
2025-08-22 23:00:00,9.372,150,701015,10.30,103
2025-08-23 00:00:00,9.367,150,701015,10.30,103
2025-08-23 01:00:00,9.362,150,701015,10.30,103
2025-08-23 02:00:00,9.357,150,701015,10.30,103
2025-08-23 03:00:00,9.352,150,701015,10.30,103
2025-08-23 04:00:00,9.347,150,701015,10.30,103
2025-08-23 05:00:00,9.343,150,701015,10.30,103
2025-08-23 06:00:00,9.338,150,701015,10.30,103
2025-08-23 07:00:00,9.332,150,701015,10.30,103
2025-08-23 08:00:00,9.327,150,701015,10.30,103
2025-08-23 09:00:00,9.323,150,701015,10.30,103
2025-08-23 10:00:00,9.318,150,701015,10.30,103
2025-08-23 11:00:00,9.313,150,701015,10.30,103
2025-08-23 12:00:00,9.309,150,701015,10.30,103
2025-08-23 13:00:00,9.305,150,701015,10.30,103
2025-08-23 14:00:00,9.304,150,701015,10.30,103
2025-08-23 15:00:00,9.308,150,701015,10.30,103
2025-08-23 16:00:00,9.312,150,701015,10.30,103
2025-08-23 17:00:00,9.323,150,701015,10.30,103
2025-08-23 18:00:00,9.329,150,701015,10.30,103
2025-08-23 19:00:00,9.346,150,701015,10.30,103
2025-08-23 20:00:00,9.352,150,701015,10.30,103
2025-08-23 21:00:00,9.359,150,701015,10.30,103
2025-08-23 22:00:00,9.377,150,701015,10.30,103
2025-08-23 23:00:00,9.392,150,701015,10.30,103
2025-08-24 00:00:00,9.402,150,701015,10.30,103
2025-08-24 01:00:00,9.401,150,701015,10.30,103
2025-08-24 02:00:00,9.408,150,701015,10.30,103
2025-08-24 03:00:00,9.453,150,701015,10.30,103
2025-08-24 04:00:00,9.58,150,701015,10.30,103
2025-08-24 05:00:00,9.668,150,701015,10.30,103
2025-08-24 06:00:00,9.685,150,701015,10.30,103
2025-08-24 07:00:00,9.662,150,701015,10.30,103
2025-08-24 08:00:00,9.637,150,701015,10.30,103
2025-08-24 09:00:00,9.62,150,701015,10.30,103
2025-08-24 10:00:00,9.636,150,701015,10.30,103
2025-08-24 11:00:00,9.68,150,701015,10.30,103
2025-08-24 12:00:00,9.705,150,701015,10.30,103
2025-08-24 13:00:00,9.708,150,701015,10.30,103
2025-08-24 14:00:00,9.693,150,701015,10.30,103
2025-08-24 15:00:00,9.678,150,701015,10.30,103
2025-08-24 16:00:00,9.663,150,701015,10.30,103
2025-08-24 17:00:00,9.648,150,701015,10.30,103
2025-08-24 18:00:00,9.633,150,701015,10.30,103
