Datetime,Stage,Discharge,SiteID,VarFrom,VarTo
2025-08-21 00:00:00,10.669,150,602031,10.30,103
2025-08-21 01:00:00,10.668,150,602031,10.30,103
2025-08-21 02:00:00,10.667,150,602031,10.30,103
2025-08-21 03:00:00,10.666,150,602031,10.30,103
2025-08-21 04:00:00,10.664,150,602031,10.30,103
2025-08-21 05:00:00,10.662,150,602031,10.30,103
2025-08-21 06:00:00,10.661,150,602031,10.30,103
2025-08-21 07:00:00,10.658,150,602031,10.30,103
2025-08-21 08:00:00,10.656,150,602031,10.30,103
2025-08-21 09:00:00,10.654,150,602031,10.30,103
2025-08-21 10:00:00,10.651,150,602031,10.30,103
2025-08-21 11:00:00,10.648,150,602031,10.30,103
2025-08-21 12:00:00,10.647,150,602031,10.30,103
2025-08-21 13:00:00,10.645,150,602031,10.30,103
2025-08-21 14:00:00,10.643,150,602031,10.30,103
2025-08-21 15:00:00,10.641,150,602031,10.30,103
2025-08-21 16:00:00,10.639,150,602031,10.30,103
2025-08-21 17:00:00,10.637,150,602031,10.30,103
2025-08-21 18:00:00,10.636,150,602031,10.30,103
2025-08-21 19:00:00,10.634,150,602031,10.30,103
2025-08-21 20:00:00,10.632,150,602031,10.30,103
2025-08-21 21:00:00,10.63,150,602031,10.30,103
2025-08-21 22:00:00,10.628,150,602031,10.30,103
2025-08-21 23:00:00,10.625,150,602031,10.30,103
2025-08-22 00:00:00,10.623,150,602031,10.30,103
2025-08-22 01:00:00,10.62,150,602031,10.30,103
2025-08-22 02:00:00,10.619,150,602031,10.30,103
2025-08-22 03:00:00,10.616,150,602031,10.30,103
2025-08-22 04:00:00,10.612,150,602031,10.30,103
2025-08-22 05:00:00,10.609,150,602031,10.30,103
2025-08-22 06:00:00,10.605,150,602031,10.30,103
2025-08-22 07:00:00,10.601,150,602031,10.30,103
2025-08-22 08:00:00,10.596,150,602031,10.30,103
2025-08-22 09:00:00,10.592,150,602031,10.30,103
2025-08-22 10:00:00,10.587,150,602031,10.30,103
2025-08-22 11:00:00,10.582,150,602031,10.30,103
2025-08-22 12:00:00,10.577,150,602031,10.30,103
2025-08-22 13:00:00,10.573,150,602031,10.30,103
2025-08-22 14:00:00,10.569,150,602031,10.30,103
2025-08-22 15:00:00,10.564,150,602031,10.30,103
2025-08-22 16:00:00,10.559,150,602031,10.30,103
2025-08-22 17:00:00,10.555,150,602031,10.30,103
2025-08-22 18:00:00,10.551,150,602031,10.30,103
2025-08-22 19:00:00,10.547,150,602031,10.30,103
2025-08-22 20:00:00,10.543,150,602031,10.30,103
2025-08-22 21:00:00,10.539,150,602031,10.30,103
2025-08-22 22:00:00,10.536,150,602031,10.30,103
2025-08-22 23:00:00,10.532,150,602031,10.30,103
2025-08-23 00:00:00,10.529,150,602031,10.30,103
2025-08-23 01:00:00,10.526,150,602031,10.30,103
2025-08-23 02:00:00,10.522,150,602031,10.30,103
2025-08-23 03:00:00,10.519,150,602031,10.30,103
2025-08-23 04:00:00,10.516,150,602031,10.30,103
2025-08-23 05:00:00,10.513,150,602031,10.30,103
2025-08-23 06:00:00,10.51,150,602031,10.30,103
2025-08-23 07:00:00,10.507,150,602031,10.30,103
2025-08-23 08:00:00,10.504,150,602031,10.30,103
2025-08-23 09:00:00,10.501,150,602031,10.30,103
2025-08-23 10:00:00,10.499,150,602031,10.30,103
2025-08-23 11:00:00,10.496,150,602031,10.30,103
2025-08-23 12:00:00,10.494,150,602031,10.30,103
2025-08-23 13:00:00,10.491,150,602031,10.30,103
2025-08-23 14:00:00,10.489,150,602031,10.30,103
2025-08-23 15:00:00,10.487,150,602031,10.30,103
2025-08-23 16:00:00,10.484,150,602031,10.30,103
2025-08-23 17:00:00,10.482,150,602031,10.30,103
