Datetime,Stage,Discharge,SiteID,VarFrom,VarTo
2025-08-21 00:00:00,10.104,150,615015,10.30,103
2025-08-21 01:00:00,10.108,150,615015,10.30,103
2025-08-21 02:00:00,10.112,150,615015,10.30,103
2025-08-21 03:00:00,10.108,150,615015,10.30,103
2025-08-21 04:00:00,10.105,150,615015,10.30,103
2025-08-21 05:00:00,10.101,150,615015,10.30,103
2025-08-21 06:00:00,10.095,150,615015,10.30,103
2025-08-21 07:00:00,10.09,150,615015,10.30,103
2025-08-21 08:00:00,10.089,150,615015,10.30,103
2025-08-21 09:00:00,10.087,150,615015,10.30,103
2025-08-21 10:00:00,10.082,150,615015,10.30,103
2025-08-21 11:00:00,10.079,150,615015,10.30,103
2025-08-21 12:00:00,10.074,150,615015,10.30,103
2025-08-21 13:00:00,10.062,150,615015,10.30,103
2025-08-21 14:00:00,10.054,150,615015,10.30,103
2025-08-21 15:00:00,10.05,150,615015,10.30,103
2025-08-21 16:00:00,10.047,150,615015,10.30,103
2025-08-21 17:00:00,10.043,150,615015,10.30,103
2025-08-21 18:00:00,10.041,150,615015,10.30,103
2025-08-21 19:00:00,10.041,150,615015,10.30,103
2025-08-21 20:00:00,10.052,150,615015,10.30,103
2025-08-21 21:00:00,10.067,150,615015,10.30,103
2025-08-21 22:00:00,10.066,150,615015,10.30,103
2025-08-21 23:00:00,10.06,150,615015,10.30,103
2025-08-22 00:00:00,10.055,150,615015,10.30,103
2025-08-22 01:00:00,10.049,150,615015,10.30,103
2025-08-22 02:00:00,10.045,150,615015,10.30,103
2025-08-22 03:00:00,10.041,150,615015,10.30,103
2025-08-22 04:00:00,10.038,150,615015,10.30,103
2025-08-22 05:00:00,10.036,150,615015,10.30,103
2025-08-22 06:00:00,10.042,150,615015,10.30,103
2025-08-22 07:00:00,10.05,150,615015,10.30,103
2025-08-22 08:00:00,10.052,150,615015,10.30,103
2025-08-22 09:00:00,10.051,150,615015,10.30,103
2025-08-22 10:00:00,10.048,150,615015,10.30,103
2025-08-22 11:00:00,10.045,150,615015,10.30,103
2025-08-22 12:00:00,10.042,150,615015,10.30,103
2025-08-22 13:00:00,10.038,150,615015,10.30,103
2025-08-22 14:00:00,10.035,150,615015,10.30,103
2025-08-22 15:00:00,10.031,150,615015,10.30,103
2025-08-22 16:00:00,10.029,150,615015,10.30,103
2025-08-22 17:00:00,10.028,150,615015,10.30,103
2025-08-22 18:00:00,10.025,150,615015,10.30,103
2025-08-22 19:00:00,10.023,150,615015,10.30,103
2025-08-22 20:00:00,10.021,150,615015,10.30,103
2025-08-22 21:00:00,10.019,150,615015,10.30,103
2025-08-22 22:00:00,10.017,150,615015,10.30,103
2025-08-22 23:00:00,10.017,150,615015,10.30,103
2025-08-23 00:00:00,10.016,150,615015,10.30,103
2025-08-23 01:00:00,10.014,150,615015,10.30,103
2025-08-23 02:00:00,10.014,150,615015,10.30,103
2025-08-23 03:00:00,10.014,150,615015,10.30,103
2025-08-23 04:00:00,10.015,150,615015,10.30,103
2025-08-23 05:00:00,10.015,150,615015,10.30,103
2025-08-23 06:00:00,10.015,150,615015,10.30,103
2025-08-23 07:00:00,10.015,150,615015,10.30,103
2025-08-23 08:00:00,10.015,150,615015,10.30,103
2025-08-23 09:00:00,10.014,150,615015,10.30,103
2025-08-23 10:00:00,10.015,150,615015,10.30,103
2025-08-23 11:00:00,10.015,150,615015,10.30,103
2025-08-23 12:00:00,10.017,150,615015,10.30,103
2025-08-23 13:00:00,10.019,150,615015,10.30,103
2025-08-23 14:00:00,10.024,150,615015,10.30,103
2025-08-23 15:00:00,10.046,150,615015,10.30,103
2025-08-23 16:00:00,10.072,150,615015,10.30,103
2025-08-23 17:00:00,10.162,150,615015,10.30,103
2025-08-23 18:00:00,10.218,150,615015,10.30,103
2025-08-23 19:00:00,10.242,150,615015,10.30,103
2025-08-23 20:00:00,10.251,150,615015,10.30,103
2025-08-23 21:00:00,10.215,150,615015,10.30,103
2025-08-23 22:00:00,10.162,150,615015,10.30,103
2025-08-23 23:00:00,10.121,150,615015,10.30,103
2025-08-24 00:00:00,10.119,150,615015,10.30,103
2025-08-24 01:00:00,10.25,150,615015,10.30,103
2025-08-24 02:00:00,10.335,150,615015,10.30,103
2025-08-24 03:00:00,10.336,150,615015,10.30,103
2025-08-24 04:00:00,10.317,150,615015,10.30,103
2025-08-24 05:00:00,10.288,150,615015,10.30,103
2025-08-24 06:00:00,10.253,150,615015,10.30,103
2025-08-24 07:00:00,10.225,150,615015,10.30,103
2025-08-24 08:00:00,10.21,150,615015,10.30,103
2025-08-24 09:00:00,10.217,150,615015,10.30,103
2025-08-24 10:00:00,10.224,150,615015,10.30,103
2025-08-24 11:00:00,10.229,150,615015,10.30,103
2025-08-24 12:00:00,10.242,150,615015,10.30,103
2025-08-24 13:00:00,10.252,150,615015,10.30,103
2025-08-24 14:00:00,10.301,150,615015,10.30,103
2025-08-24 15:00:00,10.336,150,615015,10.30,103
2025-08-24 16:00:00,10.352,150,615015,10.30,103
2025-08-24 17:00:00,10.351,150,615015,10.30,103
2025-08-24 18:00:00,10.317,150,615015,10.30,103
2025-08-24 19:00:00,10.266,150,615015,10.30,103
2025-08-24 20:00:00,10.227,150,615015,10.30,103
2025-08-24 21:00:00,10.259,150,615015,10.30,103
2025-08-24 22:00:00,10.348,150,615015,10.30,103
2025-08-24 23:00:00,10.375,150,615015,10.30,103
2025-08-25 00:00:00,10.376,150,615015,10.30,103
2025-08-25 01:00:00,10.367,150,615015,10.30,103
2025-08-25 02:00:00,10.362,150,615015,10.30,103
2025-08-25 03:00:00,10.35,150,615015,10.30,103
2025-08-25 04:00:00,10.341,150,615015,10.30,103
